,region,time,iso,gdp_percapita_mean,gdp_percapita_std
58114,RUS.43_1,2004,RUS,17707.61689637981,12670.87531774932
58115,RUS.43_1,2005,RUS,22173.874781292743,19392.420009718593
58116,RUS.43_1,2006,RUS,23921.932703381466,17037.405191770147
58117,RUS.43_1,2007,RUS,28567.24092281593,19021.98234464165
58118,RUS.43_1,2008,RUS,29332.212178838847,18097.09928014854
58119,RUS.43_1,2009,RUS,27128.482162595665,18829.261926895208
58120,RUS.43_1,2010,RUS,30683.303596275553,19063.358803674142
58121,RUS.43_1,2011,RUS,31745.49291545961,21219.870959584525
58122,RUS.43_1,2012,RUS,34481.17746570927,24093.79855352551
58123,RUS.43_1,2013,RUS,34733.961188749556,20903.823952063365
58124,RUS.44_1,1992,RUS,4985.478169041438,2984.336517829107
58125,RUS.44_1,1993,RUS,4316.588601949355,2564.770785026192
58126,RUS.44_1,1994,RUS,4010.7403605253594,2392.8143202968595
58127,RUS.44_1,1995,RUS,3923.5872181478394,2655.3922569613073
58128,RUS.44_1,1996,RUS,3768.611564150966,2145.2443112894925
58129,RUS.44_1,1997,RUS,3968.822187853014,2297.5595605957114
58130,RUS.44_1,1998,RUS,2833.843978998512,1738.7542367918895
58131,RUS.44_1,1999,RUS,1993.4891351836004,1220.9414753929987
58132,RUS.44_1,2000,RUS,2691.0213242730174,1714.0454421939355
58133,RUS.44_1,2001,RUS,3153.382018995876,1990.2353404155149
58134,RUS.44_1,2002,RUS,3260.760176013073,2119.356232791815
58135,RUS.44_1,2003,RUS,3573.7927259886706,2193.828884867415
58136,RUS.44_1,2004,RUS,5002.2878823310975,3158.7282200774052
58137,RUS.44_1,2005,RUS,6124.475087382243,3758.0582795428522
58138,RUS.44_1,2006,RUS,7773.28805777136,4832.975606305626
58139,RUS.44_1,2007,RUS,9902.230348509955,5919.313782495556
58140,RUS.44_1,2008,RUS,12125.100874458503,7394.132671989284
58141,RUS.44_1,2009,RUS,9220.68964854432,5518.94533911904
58142,RUS.44_1,2010,RUS,12687.298412033253,7282.828051496899
58143,RUS.44_1,2011,RUS,15702.542833823107,9244.611378398264
58144,RUS.44_1,2012,RUS,16761.681666604753,9629.164982840768
58145,RUS.44_1,2013,RUS,16424.74234272541,9696.506904642398
58146,RUS.45_1,1992,RUS,3474.5108194078634,1956.3784165872567
58147,RUS.45_1,1993,RUS,3334.781175274091,2000.1488383538795
58148,RUS.45_1,1994,RUS,2931.8364419443674,1773.8735733650415
58149,RUS.45_1,1995,RUS,2919.2995944050485,1747.7762212024784
58150,RUS.45_1,1996,RUS,2885.41092523251,1826.3037094015094
58151,RUS.45_1,1997,RUS,2894.2017623010643,1827.537550254352
58152,RUS.45_1,1998,RUS,1870.4363391621885,1131.8510712168506
58153,RUS.45_1,1999,RUS,1292.621829216723,768.869158374166
58154,RUS.45_1,2000,RUS,1711.905081522139,1058.6105011377192
58155,RUS.45_1,2001,RUS,1995.1041653670823,1217.198719743478
58156,RUS.45_1,2002,RUS,2162.9498720807537,1241.6430987461106
58157,RUS.45_1,2003,RUS,2816.3152791789416,1797.427950371443
58158,RUS.45_1,2004,RUS,3780.081439253577,2376.5637252032097
58159,RUS.45_1,2005,RUS,4687.891053065293,2771.3756027744344
58160,RUS.45_1,2006,RUS,5773.319158522697,3421.708646920724
58161,RUS.45_1,2007,RUS,7412.443281231811,4670.3571445250955
58162,RUS.45_1,2008,RUS,9555.22716261758,6009.4806591433235
58163,RUS.45_1,2009,RUS,7048.339984596904,4235.323247266578
58164,RUS.45_1,2010,RUS,8556.742319408866,5045.311542607566
58165,RUS.45_1,2011,RUS,11478.834518515316,6787.025080952049
58166,RUS.45_1,2012,RUS,11897.463440634894,7304.354218036912
58167,RUS.45_1,2013,RUS,12356.578151695798,7440.329103812038
58168,RUS.46_1,1992,RUS,3455.235715119467,2044.9336731007404
58169,RUS.46_1,1993,RUS,3215.7879288608265,2037.0447368332664
58170,RUS.46_1,1994,RUS,2834.1112762385865,1691.1740298579473
58171,RUS.46_1,1995,RUS,2868.5503598497326,1741.4069919858903
58172,RUS.46_1,1996,RUS,2672.2664830020053,1488.705173268832
58173,RUS.46_1,1997,RUS,2698.3590411278074,1608.4231909999162
58174,RUS.46_1,1998,RUS,1865.20462465715,1139.0170155827998
58175,RUS.46_1,1999,RUS,1312.534433592687,779.0432630937108
58176,RUS.46_1,2000,RUS,1724.119562767834,1003.179469237112
58177,RUS.46_1,2001,RUS,1908.2950665108972,1160.298588421765
58178,RUS.46_1,2002,RUS,2173.9646560969218,1304.2088397744744
58179,RUS.46_1,2003,RUS,2723.1560157005965,1731.0177683082516
58180,RUS.46_1,2004,RUS,3754.274943100701,2222.6789876560474
58181,RUS.46_1,2005,RUS,4705.6584955228955,2964.943464319619
58182,RUS.46_1,2006,RUS,5730.166603082674,3428.792225514802
58183,RUS.46_1,2007,RUS,7338.911669314228,4237.963438028733
58184,RUS.46_1,2008,RUS,9822.75569883933,6751.71233267063
58185,RUS.46_1,2009,RUS,6914.188356976165,4222.41742080487
58186,RUS.46_1,2010,RUS,8724.845930354659,4919.525933431799
58187,RUS.46_1,2011,RUS,11399.406998607164,6766.685149148337
58188,RUS.46_1,2012,RUS,11730.221025635465,6752.925254464803
58189,RUS.46_1,2013,RUS,12269.616980132689,7093.244545628019
58190,RUS.47_1,1992,RUS,3848.0661546608208,2335.2890381183915
58191,RUS.47_1,1993,RUS,3632.9938754341697,2227.8054347111765
58192,RUS.47_1,1994,RUS,3159.536065326832,1855.954356114693
58193,RUS.47_1,1995,RUS,3013.8180629326594,1863.6609450680537
58194,RUS.47_1,1996,RUS,2955.392806840119,1927.4531633552022
58195,RUS.47_1,1997,RUS,3169.8693917208752,2022.9038730630696
58196,RUS.47_1,1998,RUS,2093.4509100838786,1330.8017990883045
58197,RUS.47_1,1999,RUS,1463.354990084697,857.0029340004102
58198,RUS.47_1,2000,RUS,1911.9418205809895,1162.7036346563866
58199,RUS.47_1,2001,RUS,2202.731653788237,1389.2341306608162
58200,RUS.47_1,2002,RUS,2501.843978353485,1489.1854396099288
58201,RUS.47_1,2003,RUS,2975.2599917981547,1925.689386978221
58202,RUS.47_1,2004,RUS,3959.872255906228,2272.3296114833197
58203,RUS.47_1,2005,RUS,4891.139986742563,2928.601589233127
58204,RUS.47_1,2006,RUS,6358.785074557079,3923.4555705970392
58205,RUS.47_1,2007,RUS,8068.409061711181,4476.810560622817
58206,RUS.47_1,2008,RUS,9955.842675699227,6229.8457032812985
58207,RUS.47_1,2009,RUS,7160.155272177947,4338.719829174222
58208,RUS.47_1,2010,RUS,9438.075999141753,6255.254742362416
58209,RUS.47_1,2011,RUS,12135.245943804617,7808.349707514053
58210,RUS.47_1,2012,RUS,12655.094807735722,7453.835552016882
58211,RUS.47_1,2013,RUS,13193.764433351264,8160.541725835733
58212,RUS.48_1,1992,RUS,3968.6979331110297,2223.2677614050467
58213,RUS.48_1,1993,RUS,3679.0672522768195,2464.868745886552
58214,RUS.48_1,1994,RUS,3245.210329926986,2222.8784316602528
58215,RUS.48_1,1995,RUS,3070.9954130976544,1824.196375860657
58216,RUS.48_1,1996,RUS,3079.1269389414265,1961.2776303983562
58217,RUS.48_1,1997,RUS,2928.8839701234256,1742.7367484845804
58218,RUS.48_1,1998,RUS,2074.6279097096944,1223.3309050095781
58219,RUS.48_1,1999,RUS,1443.9603105912813,869.0377335256164
58220,RUS.48_1,2000,RUS,1895.6897629506564,1070.1022874600772
58221,RUS.48_1,2001,RUS,2285.778807708514,1314.9908779002249
58222,RUS.48_1,2002,RUS,2584.6286480849712,1611.0701538103087
58223,RUS.48_1,2003,RUS,3031.5449448277204,1783.3943949315794
58224,RUS.48_1,2004,RUS,4024.3334626017345,2464.802725893249
58225,RUS.48_1,2005,RUS,5140.809212121565,3075.866794877212
58226,RUS.48_1,2006,RUS,6181.299470653295,3965.352651179092
58227,RUS.48_1,2007,RUS,8103.2266779830825,5007.8479520043
58228,RUS.48_1,2008,RUS,10488.995248739608,6054.681736675988
58229,RUS.48_1,2009,RUS,7270.017113032659,4358.401445707698
58230,RUS.48_1,2010,RUS,9756.646952979245,5518.033494937392
58231,RUS.48_1,2011,RUS,12114.225267892467,7138.206559596079
58232,RUS.48_1,2012,RUS,13511.165426655,8814.434686043376
58233,RUS.48_1,2013,RUS,13203.64754685788,8479.340223349494
58234,RUS.49_1,1992,RUS,3471.189500483223,2098.873862661676
58235,RUS.49_1,1993,RUS,3222.4577755689065,2057.6438257720574
58236,RUS.49_1,1994,RUS,2970.4949768661636,1758.4021442662797
58237,RUS.49_1,1995,RUS,2853.7071364926787,1734.5167970890402
58238,RUS.49_1,1996,RUS,2739.684934488638,1676.7488208353138
58239,RUS.49_1,1997,RUS,2790.672067352146,1757.7972641926747
58240,RUS.49_1,1998,RUS,1928.3532835971648,1226.8445593455326
58241,RUS.49_1,1999,RUS,1401.71240435448,871.2065657520193
58242,RUS.49_1,2000,RUS,1787.6542624458846,1098.4019812562606
58243,RUS.49_1,2001,RUS,1980.1304200514899,1259.7280630318505
58244,RUS.49_1,2002,RUS,2314.0867685684498,1332.306051343013
58245,RUS.49_1,2003,RUS,2751.9481367367093,1853.9584622364323
58246,RUS.49_1,2004,RUS,3729.9741240301773,2411.9321525638443
58247,RUS.49_1,2005,RUS,4756.265944814976,2714.0864123956976
58248,RUS.49_1,2006,RUS,5850.14898845443,3415.9081312138746
58249,RUS.49_1,2007,RUS,7845.020060224979,4569.106224499403
58250,RUS.49_1,2008,RUS,9284.630224688146,5534.916025356585
58251,RUS.49_1,2009,RUS,7143.665952391851,4207.427276838307
58252,RUS.49_1,2010,RUS,9205.695172006963,6035.466546825127
58253,RUS.49_1,2011,RUS,11462.83361619371,6865.576986626833
58254,RUS.49_1,2012,RUS,12255.994315803737,7432.550001087274
58255,RUS.49_1,2013,RUS,12671.045281294912,7409.6611180621485
58256,RUS.4_1,1992,RUS,3568.7904476750728,2151.09246208253
58257,RUS.4_1,1993,RUS,3248.067092756827,2056.4555420236284
58258,RUS.4_1,1994,RUS,2778.566888635873,1560.547005993601
58259,RUS.4_1,1995,RUS,2855.5862180915456,1692.4956835721716
58260,RUS.4_1,1996,RUS,2779.4234185485525,1682.5918032469788
58261,RUS.4_1,1997,RUS,2729.5833005085196,1704.8877039422719
58262,RUS.4_1,1998,RUS,1834.499078392618,1100.6966406385027
58263,RUS.4_1,1999,RUS,1327.3352224844195,837.3432770379602
58264,RUS.4_1,2000,RUS,1741.3637269479725,1049.6365400456723
58265,RUS.4_1,2001,RUS,1988.1748434375952,1208.2428970845606
58266,RUS.4_1,2002,RUS,2212.70905697809,1239.5523879247003
58267,RUS.4_1,2003,RUS,2662.8545913668995,1635.821105658918
58268,RUS.4_1,2004,RUS,3630.782725866393,2062.550737107657
58269,RUS.4_1,2005,RUS,4655.04758203755,2813.9035961947316
58270,RUS.4_1,2006,RUS,5807.127849271256,3841.6076490716614
58271,RUS.4_1,2007,RUS,7369.157746906867,4285.496904547486
58272,RUS.4_1,2008,RUS,9366.12138734743,5458.400394171243
58273,RUS.4_1,2009,RUS,6967.097982136252,4167.22461242951
58274,RUS.4_1,2010,RUS,8527.949510960687,5365.485909323677
58275,RUS.4_1,2011,RUS,11066.622309729564,5953.852090701841
58276,RUS.4_1,2012,RUS,11964.276064191534,7684.618485418192
58277,RUS.4_1,2013,RUS,11920.01372696397,6980.504739053536
58278,RUS.50_1,1992,RUS,3594.5187416145045,2041.0009114504455
58279,RUS.50_1,1993,RUS,3286.970919325355,1897.5865777734666
58280,RUS.50_1,1994,RUS,2926.7220632096373,1662.3167780588285
58281,RUS.50_1,1995,RUS,2879.152237006758,1698.4961259723796
58282,RUS.50_1,1996,RUS,2826.4820653588336,1664.151195376143
58283,RUS.50_1,1997,RUS,2823.304884247617,1680.6213624831785
58284,RUS.50_1,1998,RUS,1887.9669103572703,1153.6333708864681
58285,RUS.50_1,1999,RUS,1302.239831941202,815.9234287097656
58286,RUS.50_1,2000,RUS,1766.121923613141,1025.935364828161
58287,RUS.50_1,2001,RUS,2026.3443244144046,1228.382698643952
58288,RUS.50_1,2002,RUS,2360.4346307329724,1503.6401103963888
58289,RUS.50_1,2003,RUS,2725.6269790611677,1652.6199150028679
58290,RUS.50_1,2004,RUS,3730.2936314198473,2286.2680823985643
58291,RUS.50_1,2005,RUS,4553.843670081581,2661.1377944392198
58292,RUS.50_1,2006,RUS,5822.386788424669,3548.553338282274
58293,RUS.50_1,2007,RUS,7384.3939672755505,4420.19475282647
58294,RUS.50_1,2008,RUS,9479.510462622186,5840.908352070752
58295,RUS.50_1,2009,RUS,7163.498764018756,4402.60269278817
58296,RUS.50_1,2010,RUS,9107.45442667188,5720.365934496488
58297,RUS.50_1,2011,RUS,11518.15449029203,7426.040334800835
58298,RUS.50_1,2012,RUS,12057.333526681594,7076.207102426685
58299,RUS.50_1,2013,RUS,12058.460422133743,7144.421110870974
58300,RUS.51_1,1992,RUS,3635.072219634753,2226.9402941125086
58301,RUS.51_1,1993,RUS,3395.9757937131535,2316.4893522734124
58302,RUS.51_1,1994,RUS,2892.4860278759884,1737.4725830249167
58303,RUS.51_1,1995,RUS,2911.686490439089,1702.4692317420088
58304,RUS.51_1,1996,RUS,2906.004977179149,1837.7599464740217
58305,RUS.51_1,1997,RUS,2876.0741779834366,1796.8765456459428
58306,RUS.51_1,1998,RUS,1927.9909686303754,1176.3313768757107
58307,RUS.51_1,1999,RUS,1364.03481690009,877.2012626347588
58308,RUS.51_1,2000,RUS,1726.6288163537527,1037.759588900594
58309,RUS.51_1,2001,RUS,2042.7373802942614,1202.2616085032587
58310,RUS.51_1,2002,RUS,2314.918307403029,1399.6314809401933
58311,RUS.51_1,2003,RUS,2728.548873278884,1557.5277331363448
58312,RUS.51_1,2004,RUS,3759.3672002262124,2209.795660247124
58313,RUS.51_1,2005,RUS,4629.794586345656,2614.409436642999
58314,RUS.51_1,2006,RUS,5891.429818637744,3685.90697880036
58315,RUS.51_1,2007,RUS,7662.695899518215,4363.5475329401625
58316,RUS.51_1,2008,RUS,9265.015102417998,5483.475569118086
58317,RUS.51_1,2009,RUS,6730.266354331364,4008.308282042337
58318,RUS.51_1,2010,RUS,8608.912898032613,5150.321864404934
58319,RUS.51_1,2011,RUS,11488.613005337234,6817.7264949812
58320,RUS.51_1,2012,RUS,12039.836975847444,7551.088081842215
58321,RUS.51_1,2013,RUS,12138.160524137176,7171.41824442389
58322,RUS.52_1,1992,RUS,3661.2359182267,2253.9753017327052
58323,RUS.52_1,1993,RUS,3390.225788164218,2094.634517072951
58324,RUS.52_1,1994,RUS,3172.3611141391916,2027.7905611027882
58325,RUS.52_1,1995,RUS,2964.798477000091,1743.252053487808
58326,RUS.52_1,1996,RUS,3029.600134526134,1845.608428290313
58327,RUS.52_1,1997,RUS,2993.4319702361727,1858.9733003600265
58328,RUS.52_1,1998,RUS,2026.0718315514266,1290.0381268383612
58329,RUS.52_1,1999,RUS,1445.730948242379,887.3489900842537
58330,RUS.52_1,2000,RUS,1872.411330320929,1151.9462728093902
58331,RUS.52_1,2001,RUS,2117.29015387788,1244.811074816834
58332,RUS.52_1,2002,RUS,2435.5392407859176,1688.863640712416
58333,RUS.52_1,2003,RUS,2889.8478995181244,1740.519236871065
58334,RUS.52_1,2004,RUS,3899.362526348248,2444.3557626448232
58335,RUS.52_1,2005,RUS,4815.287398092283,2958.5452815062336
58336,RUS.52_1,2006,RUS,6198.919450858904,3868.70355517976
58337,RUS.52_1,2007,RUS,7897.710427532548,4820.666496577327
58338,RUS.52_1,2008,RUS,9726.524481443887,5902.8831042699
58339,RUS.52_1,2009,RUS,7201.899363582065,4333.6773922876155
58340,RUS.52_1,2010,RUS,9289.741108461742,5484.818761957509
58341,RUS.52_1,2011,RUS,11873.409238812597,7440.69351777492
58342,RUS.52_1,2012,RUS,12213.776979072582,7605.567335906391
58343,RUS.52_1,2013,RUS,12095.40966003922,7346.275039308556
58344,RUS.53_1,1992,RUS,3614.813895830956,2209.2830894900007
58345,RUS.53_1,1993,RUS,3397.1898656167555,2109.6437333470576
58346,RUS.53_1,1994,RUS,3079.914015818924,1944.1628878969002
58347,RUS.53_1,1995,RUS,2940.8525107568307,1863.6333577426428
58348,RUS.53_1,1996,RUS,2917.0261215098253,1687.7396570084443
58349,RUS.53_1,1997,RUS,2984.9434491382517,1862.8882406996881
58350,RUS.53_1,1998,RUS,1960.034048821032,1208.8444155645675
58351,RUS.53_1,1999,RUS,1423.8550876019187,889.149451030551
58352,RUS.53_1,2000,RUS,1774.6429812068618,1053.158131807055
58353,RUS.53_1,2001,RUS,2201.661208730567,1288.203514208386
58354,RUS.53_1,2002,RUS,2327.48539239934,1311.9882507312016
58355,RUS.53_1,2003,RUS,2825.1176433782653,1680.3210176251193
58356,RUS.53_1,2004,RUS,3949.034657536977,2528.4094481243337
58357,RUS.53_1,2005,RUS,4829.518431767713,2901.8314801148817
58358,RUS.53_1,2006,RUS,6143.6216255365425,3903.527370871156
58359,RUS.53_1,2007,RUS,7843.880906039145,4794.075901650728
58360,RUS.53_1,2008,RUS,9770.393556939163,5844.967921605397
58361,RUS.53_1,2009,RUS,7263.131931739735,4379.30054647612
58362,RUS.53_1,2010,RUS,8869.743364494518,5162.143367000259
58363,RUS.53_1,2011,RUS,11550.947881338876,6584.435170289715
58364,RUS.53_1,2012,RUS,12000.450204825494,6861.802363586753
58365,RUS.53_1,2013,RUS,12910.03375750966,7760.0221314007385
58366,RUS.54_1,1992,RUS,3723.2966665198624,2207.608018172644
58367,RUS.54_1,1993,RUS,3585.8182274112246,2161.045812751407
58368,RUS.54_1,1994,RUS,3114.9786435945116,1853.752841809449
58369,RUS.54_1,1995,RUS,2963.113228732683,1791.89191339141
58370,RUS.54_1,1996,RUS,2925.893340275484,1762.7265752692508
58371,RUS.54_1,1997,RUS,3104.022790817733,1954.9095039921112
58372,RUS.54_1,1998,RUS,2077.459321778197,1250.3448960502526
58373,RUS.54_1,1999,RUS,1395.3966268555369,886.628308802208
58374,RUS.54_1,2000,RUS,1914.5284798802743,1155.2887946623864
58375,RUS.54_1,2001,RUS,2114.746922911812,1260.0070660391027
58376,RUS.54_1,2002,RUS,2466.9499091705397,1511.6619881026816
58377,RUS.54_1,2003,RUS,2780.805429652679,1737.1718566524048
58378,RUS.54_1,2004,RUS,3894.569589835739,2264.5012980239558
58379,RUS.54_1,2005,RUS,4789.827974902123,2925.2936577058845
58380,RUS.54_1,2006,RUS,6239.003596949693,3961.880901871142
58381,RUS.54_1,2007,RUS,8008.638118027914,5096.425359508915
58382,RUS.54_1,2008,RUS,9919.798668441348,5938.562204080995
58383,RUS.54_1,2009,RUS,6921.19776624473,4110.422836303369
58384,RUS.54_1,2010,RUS,8989.29816633872,4939.078837176258
58385,RUS.54_1,2011,RUS,11944.933754685484,6927.06581633838
58386,RUS.54_1,2012,RUS,12712.547243999335,7137.561975703654
58387,RUS.54_1,2013,RUS,12514.419587328079,8121.5230943810175
58388,RUS.55_1,1992,RUS,3725.9953038493777,2167.3123549710986
58389,RUS.55_1,1993,RUS,3424.4194112068426,2006.6939929134555
58390,RUS.55_1,1994,RUS,3094.542484163296,1817.1264681236946
58391,RUS.55_1,1995,RUS,3017.0256866862915,1908.7870132569465
58392,RUS.55_1,1996,RUS,2964.313160856482,1759.698926814813
58393,RUS.55_1,1997,RUS,2985.6474004784245,1929.8383436235356
58394,RUS.55_1,1998,RUS,1983.1637368009938,1205.9554276188826
58395,RUS.55_1,1999,RUS,1408.5460904440627,886.1605624862099
58396,RUS.55_1,2000,RUS,1885.580909090045,1181.662846241464
58397,RUS.55_1,2001,RUS,2092.2604691984543,1275.7266959883736
58398,RUS.55_1,2002,RUS,2380.609947330381,1525.7913225402929
58399,RUS.55_1,2003,RUS,2805.4297993664877,1712.380026692521
58400,RUS.55_1,2004,RUS,3867.63789286563,2377.158015137971
58401,RUS.55_1,2005,RUS,4746.611374726581,2997.81992958649
58402,RUS.55_1,2006,RUS,5908.095679964805,3451.7707234696695
58403,RUS.55_1,2007,RUS,7659.818888392349,4655.634293355435
58404,RUS.55_1,2008,RUS,9690.508121471861,5687.129366935018
58405,RUS.55_1,2009,RUS,6972.598941244954,3801.970589913168
58406,RUS.55_1,2010,RUS,9121.952443886017,5324.18131537601
58407,RUS.55_1,2011,RUS,11654.823483228829,7080.546363660362
58408,RUS.55_1,2012,RUS,12273.591781592708,7297.796553894885
58409,RUS.55_1,2013,RUS,12865.954623935591,7233.282711189071
58410,RUS.56_1,1992,RUS,3549.8310227494853,2136.517974756919
58411,RUS.56_1,1993,RUS,3325.09513209044,2595.906046913571
58412,RUS.56_1,1994,RUS,2840.040060544135,1787.4177525452842
58413,RUS.56_1,1995,RUS,2825.1131132386577,1715.8694092201279
58414,RUS.56_1,1996,RUS,2825.9695969749987,1917.9484591313524
58415,RUS.56_1,1997,RUS,2716.2738175681147,1599.0896038997632
58416,RUS.56_1,1998,RUS,1861.8946294502825,1411.2218319815076
58417,RUS.56_1,1999,RUS,1338.461437499051,811.2104046178131
58418,RUS.56_1,2000,RUS,1747.2357813253889,1103.6593486363388
58419,RUS.56_1,2001,RUS,2002.897182290805,1175.447630973645
58420,RUS.56_1,2002,RUS,2252.2048319907653,1492.9576905310594
58421,RUS.56_1,2003,RUS,2722.360535879185,1639.2489640995543
58422,RUS.56_1,2004,RUS,3771.9958722457795,2330.1588327225513
58423,RUS.56_1,2005,RUS,4638.125530026342,2599.0726516842374
58424,RUS.56_1,2006,RUS,5962.919681004259,3863.1009881600057
58425,RUS.56_1,2007,RUS,7337.1854797078495,4328.541702962249
58426,RUS.56_1,2008,RUS,9460.120955988172,5571.644518046177
58427,RUS.56_1,2009,RUS,6981.638097636942,4145.23297839007
58428,RUS.56_1,2010,RUS,8858.57595678978,5476.735179394507
58429,RUS.56_1,2011,RUS,11527.151209818147,6689.9212970496
58430,RUS.56_1,2012,RUS,11977.286671005548,7162.4264769715255
58431,RUS.56_1,2013,RUS,12241.132899569873,7745.690624501013
58432,RUS.57_1,1992,RUS,3553.353127306073,2317.3891728994527
58433,RUS.57_1,1993,RUS,3167.473006909139,2085.7961694233995
58434,RUS.57_1,1994,RUS,2865.69091199304,1721.4305688258216
58435,RUS.57_1,1995,RUS,2891.857066978166,1883.2783712075484
58436,RUS.57_1,1996,RUS,2780.026061599783,1759.8478132246596
58437,RUS.57_1,1997,RUS,2817.430653979427,1795.978622936868
58438,RUS.57_1,1998,RUS,1857.955418710735,1042.3727648265958
58439,RUS.57_1,1999,RUS,1375.9280007101586,855.2905730212511
58440,RUS.57_1,2000,RUS,1709.7939469430503,1043.4560304347463
58441,RUS.57_1,2001,RUS,1931.200503590831,1144.685036863971
58442,RUS.57_1,2002,RUS,2240.4682709404437,1324.8776628090804
58443,RUS.57_1,2003,RUS,2748.1429519539447,1643.2510101751634
58444,RUS.57_1,2004,RUS,3594.7642114007726,2195.224269212763
58445,RUS.57_1,2005,RUS,4618.1508144664485,2914.1861961605505
58446,RUS.57_1,2006,RUS,5725.957208172079,3289.9578894695787
58447,RUS.57_1,2007,RUS,7517.529135726337,4683.062630799584
58448,RUS.57_1,2008,RUS,9431.622878544405,5544.470260539716
58449,RUS.57_1,2009,RUS,6778.808146653037,3963.7579420594384
58450,RUS.57_1,2010,RUS,8975.444719952147,6711.413217718772
58451,RUS.57_1,2011,RUS,11585.170842198135,7716.76733344211
58452,RUS.57_1,2012,RUS,11825.78239446997,6734.918428138096
58453,RUS.57_1,2013,RUS,11770.69636841618,6421.779181240324
58454,RUS.58_1,1992,RUS,3561.9473624203542,2183.3352049438445
58455,RUS.58_1,1993,RUS,3406.455422793571,1999.299552278635
58456,RUS.58_1,1994,RUS,2971.6448707177806,1654.3427723026873
58457,RUS.58_1,1995,RUS,3009.7173343865225,1958.8699811353706
58458,RUS.58_1,1996,RUS,2874.066959391887,1744.1896716327342
58459,RUS.58_1,1997,RUS,2851.088181418035,1750.6555485905756
58460,RUS.58_1,1998,RUS,1978.6106625887644,1117.2082941180097
58461,RUS.58_1,1999,RUS,1346.3093221240779,795.7288970168512
58462,RUS.58_1,2000,RUS,1820.4165699959071,1122.8869646186033
58463,RUS.58_1,2001,RUS,2133.161071558621,1275.0410553352854
58464,RUS.58_1,2002,RUS,2314.023411279261,1320.636477458048
58465,RUS.58_1,2003,RUS,2778.857298671089,1776.9930429954184
58466,RUS.58_1,2004,RUS,3737.809178565167,2278.94462261626
58467,RUS.58_1,2005,RUS,4922.2252149477545,3020.126756176053
58468,RUS.58_1,2006,RUS,6052.389868230816,3626.8972151426387
58469,RUS.58_1,2007,RUS,7592.45828753235,4393.957903366677
58470,RUS.58_1,2008,RUS,9897.817481630984,6337.79596511269
58471,RUS.58_1,2009,RUS,6925.974730244031,3995.3522668987234
58472,RUS.58_1,2010,RUS,8731.957669309151,5070.680782889114
58473,RUS.58_1,2011,RUS,11984.811362171278,7801.110591495116
58474,RUS.58_1,2012,RUS,12250.432698867779,7300.525837087828
58475,RUS.58_1,2013,RUS,12537.99831121101,7577.273102779231
58476,RUS.59_1,1992,RUS,3975.0331597229465,2633.8720677913434
58477,RUS.59_1,1993,RUS,3648.791331761225,2188.888732650271
58478,RUS.59_1,1994,RUS,3267.9471017847363,2000.3947913928416
58479,RUS.59_1,1995,RUS,3031.8091734813265,1872.932368708469
58480,RUS.59_1,1996,RUS,2866.8470821451674,1782.1030160278774
58481,RUS.59_1,1997,RUS,3011.224704811417,1914.722540710952
58482,RUS.59_1,1998,RUS,2055.971940217462,1363.382522154588
58483,RUS.59_1,1999,RUS,1440.791343210964,865.5250639903709
58484,RUS.59_1,2000,RUS,1917.3909196269237,1272.034448403101
58485,RUS.59_1,2001,RUS,2086.7294702055447,1173.2537629729604
58486,RUS.59_1,2002,RUS,2377.461214167519,1450.6311902041464
58487,RUS.59_1,2003,RUS,2936.7154478969483,1708.6968720312586
58488,RUS.59_1,2004,RUS,3808.604830739796,2448.441197946351
58489,RUS.59_1,2005,RUS,4549.865891800353,2571.905289468944
58490,RUS.59_1,2006,RUS,5908.626558154887,3402.5980691754776
58491,RUS.59_1,2007,RUS,7837.170357745046,5013.612936993996
58492,RUS.59_1,2008,RUS,9668.403021983555,6161.814133922494
58493,RUS.59_1,2009,RUS,7263.677853144638,4875.374826268914
58494,RUS.59_1,2010,RUS,9241.139624574285,5519.387468588434
58495,RUS.59_1,2011,RUS,11633.836754177024,6465.607894914313
58496,RUS.59_1,2012,RUS,12173.453829828475,7553.763856238948
58497,RUS.59_1,2013,RUS,12632.408051881142,7974.290497148909
58498,RUS.5_1,1992,RUS,3534.135960480706,2065.264984672137
58499,RUS.5_1,1993,RUS,3293.3683367187678,1889.7102514861192
58500,RUS.5_1,1994,RUS,2853.5225641590655,1752.8411029070016
58501,RUS.5_1,1995,RUS,2786.2307144018114,1708.1690851477176
58502,RUS.5_1,1996,RUS,2832.6837980245978,1725.662786559462
58503,RUS.5_1,1997,RUS,2756.7473785590955,1668.5873884094062
58504,RUS.5_1,1998,RUS,1911.7043628560527,1212.9040344054604
58505,RUS.5_1,1999,RUS,1333.5303956427704,922.7614134278826
58506,RUS.5_1,2000,RUS,1785.9306053810524,1047.111355635096
58507,RUS.5_1,2001,RUS,1957.725824573012,1177.490501041355
58508,RUS.5_1,2002,RUS,2304.0971860566306,1355.9049657658672
58509,RUS.5_1,2003,RUS,2781.6713779858333,1623.542493580028
58510,RUS.5_1,2004,RUS,3631.130140139996,2297.6358210883222
58511,RUS.5_1,2005,RUS,4553.7531824560065,2650.955923856589
58512,RUS.5_1,2006,RUS,5991.305592535104,3752.7336334772363
58513,RUS.5_1,2007,RUS,7392.347259608374,4412.586966053744
58514,RUS.5_1,2008,RUS,9633.607808794155,5531.605441323514
